Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,RSI,MACD,MACD_Signal,MACD_Diff,BB_High,BB_Mid,BB_Low,BB_Width,Stoch_K,Stoch_D,OBV,Returns,Log_Returns,Momentum_5,Momentum_10,Volatility_10,Volatility_30,High_Low_Range,Close_Open_Range,Volume_Change,Price_vs_SMA20,Price_vs_SMA50,SMA_Cross,Trend_Strength,stock,sentiment_score,sentiment_label,confidence,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_ma3,sentiment_ma7,sentiment_volatility
2021-01-04 05:00:00,0.0018485784926132167,0.0018217586230956156,0.0016555012402989168,0.0017301378571428143,0.449673481132635,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.13739386047140578,0.4508990492109333,0.49694130115989904,0.5206890979079805,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.002916053229019948,0.651532209873941,0.03252190046468299,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-05 05:00:00,0.0016719654250643187,0.0017505669712266135,0.0017196312936846342,0.0017911654508556206,0.30646708499657493,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.14986237700405133,0.4508990492109333,0.49694130115989904,0.5206890979079805,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0012181482743388102,0.6535279199361431,0.03252190046468299,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-06 05:00:00,0.0016273360658954242,0.0017242990419921193,0.0016409066778531938,0.001622952953327367,0.4866576147413125,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.1300628656953321,0.3287084617629144,0.3710309780513988,0.5206890979079805,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0018704496778124125,0.6524900227571477,0.07857376946603294,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-07 05:00:00,0.0016517485949192503,0.001746379245264205,0.0016977421702770285,0.0017877326281565827,0.3438503652097293,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.14405230917315823,0.5086686712860267,0.5544896161253222,0.5206890979079805,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0014387766268951381,0.6536688698011822,0.033793190700615476,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-08 05:00:00,0.001806999806515661,0.0017844503537729924,0.001788757229144603,0.0018308364808832815,0.32998064829316187,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.15747746760001627,0.44099148761877954,0.48694757004017214,0.5206890979079805,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0007816782745650506,0.6527270776819802,0.046652591267754825,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-11 05:00:00,0.0016834102986708263,0.001690798710892312,0.0017223210148270393,0.0017137354637762666,0.31500104022876874,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.14466174979483387,0.3563527584494617,0.4000339484861962,0.5206890979079805,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0004315387417346751,0.6527815298288228,0.046395568220646395,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-12 05:00:00,0.0016570894850079796,0.0016725247706270052,0.0016593403622208673,0.001706869220481702,0.288537494834158,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.13292269297355064,0.4143704255489495,0.45991071404057865,0.5203987980316935,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.000987917979038414,0.6529449057954297,0.044433670601363474,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-13 05:00:00,0.0016670082918955828,0.0017395283986925102,0.0017219378382970479,0.001786590346911872,0.27813740370823514,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.1442386253730186,0.4611563374538949,0.5072490623183225,0.5214589104591985,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.001050266046711859,0.6535311267165796,0.046870666963680065,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-14 05:00:00,0.0017448235607824688,0.001722396382608133,0.001732305271681398,0.0017110655569988478,0.2831110465391761,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.13272034188626908,0.37791443775142064,0.4224415285240585,0.5204314187241489,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0007049346955544279,0.6522433628010047,0.04961043089220751,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-15 05:00:00,0.0016677702498034263,0.0016927018321681484,0.0016647168977578042,0.0016435510853145706,0.3501899555008019,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.11847297418028213,0.3816225880848831,0.4262765261251903,0.5199584378571508,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.0011749757397028237,0.6523234475624355,0.060739611436387404,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-19 05:00:00,0.0016296258728672438,0.0016352175450128432,0.0016624134373728358,0.0016698707877656662,0.28479141608868336,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.13005962297128354,0.43248435586135525,0.47833689900155346,0.5205716749193039,0.5579374674234996,0.2045774468886819,0.24060261360328603,0.00047950528330369314,0.6528648210780781,0.03921384241111014,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-20 05:00:00,0.0016631937899766148,0.0017791207501841892,0.0017242415353110666,0.0018300735649616634,0.3273488538185182,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0016808616176299807,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.14337770767138888,0.5053048624580607,0.5511720403905002,0.5212860271803866,0.5582123769463354,0.23404447059106198,0.24060261360328603,0.0015203144462356,0.6539283438289637,0.05629403280877077,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-21 05:00:00,0.0018592587846222313,0.002052460060812934,0.001917789401143093,0.002014687857959975,0.37702691635085867,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0017261879946034266,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.15871692865110876,0.5153990706831703,0.561115325839611,0.5217345284673999,0.5591903982740576,0.22091290005763622,0.24060261360328603,0.002546735003638921,0.6538322411394237,0.056412160033349104,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-22 05:00:00,0.0019538573576365543,0.0020593120743015395,0.001972704391379827,0.002098603228269575,0.3591673023620253,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0017780710244636813,0.0018567802444139534,0.6967759105223776,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.9420937216582019,0.9094453190593711,0.1733295368779814,0.4607491503358441,0.5068406190747908,0.5224162613142675,0.5589662457533446,0.19959048624108885,0.24060261360328603,0.0019471897266499982,0.6537425513798081,0.04629526798724927,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-25 05:00:00,0.002212862821418776,0.0022587972024169334,0.0020310764384606017,0.002245456172630232,0.494576846547272,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0018456496163222836,0.0018567802444139534,0.7568423626098568,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.8840195241216164,0.9094453190593711,0.19345123963084726,0.49157339358222324,0.5375869526230784,0.523332851642651,0.5592538339611403,0.21353493518991962,0.24060261360328603,0.003731436333305578,0.6528007493811695,0.06785622892850801,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-26 05:00:00,0.002233080550917309,0.002228723416174277,0.0022165611974759363,0.002254611761586142,0.30874429168579504,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0019043076864246153,0.0018567802444139534,0.7601985531943365,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.8968484758497809,0.9094453190593711,0.2060124035982185,0.42253450455436925,0.46823106288389915,0.5232594614758279,0.5596038120716773,0.17853343993966242,0.24060261360328603,0.001035884962878261,0.652707853217299,0.029612095869230973,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-27 05:00:00,0.0022265936972121524,0.0022287217142821026,0.0021796935120694345,0.002212651983793626,0.4419600985189213,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0019471761298210655,0.0018567802444139534,0.7119815771041788,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.833789595762623,0.8731333397434601,0.1880313966159698,0.397675441725717,0.4428161042909991,0.5223950565859312,0.5595065342398184,0.18543368586904707,0.24060261360328603,0.0014963308628685352,0.6524099404412484,0.07062344792340242,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-28 05:00:00,0.002077448542721867,0.0021407822869330692,0.0020372214537423597,0.0020230799330977762,0.4475371681740831,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0019528841243063682,0.0018567802444139534,0.5322995693632697,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.5611640090778635,0.764887022372322,0.16982348831673336,0.3251946853010076,0.3673221385362765,0.5207951138802202,0.5587600646470581,0.241424630309668,0.24060261360328603,0.0021678260550338176,0.6520703769344686,0.049343038571491755,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
2021-01-29 05:00:00,0.0019366920942598693,0.001940915463834626,0.0017879886650978619,0.001827402761339509,0.5570599212564081,0.0,0.0,AAPL,0.0017991457582360176,0.0017104651024139053,0.00224324478501546,0.0019261643139632729,0.0018567802444139534,0.39992215596915837,0.35321652688250366,0.33003961915412894,0.6410602050615529,0.0018373426557944691,0.0017991457582360176,0.0018844313916135584,0.19331654908876797,0.27975858272099213,0.5579904221730404,0.1471596814092562,0.3187277875262562,0.36048292369302465,0.5195996345267075,0.5584270071945729,0.2783952986134003,0.24060261360328603,0.00276256914381252,0.6516090932681821,0.06113530185875235,0.4753564348768389,0.3942753033766698,0.0,0.021001611033206448,,0.5172438620491037,neutral,0.5,0.0,0.0,1.0,0.5172438620491037,0.5223132969034608,0.0
